record_id,source_file,title,authors,year,journal,doi,security_include,security_pass,security_status,security_gates_json,security_reason_cn,exclusion_trigger_codes,decision_reason_cn,confidence,fulltext_chars,attempts
19554,19554_2013_pocket-a-tool-for-protecting-children-s-privacy-online.md,POCKET: A tool for protecting children's privacy online,France Bélanger; Robert E. Crossler; Janine S. Hiller; Jung-Min Park; Michael S. Hsiao,2013,Decision Support Systems,10.1016/j.dss.2012.11.010,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是设计满足COPPA合规的儿童隐私保护工具POCKET，属于隐私合规与家长控制，未以恶意行为者或攻击/防御为研究核心。,NO_MALICIOUS_ACTOR | PRIVACY_ATTITUDE_ONLY,研究核心是COPPA合规的隐私增强工具设计与评估，非攻防安全；文中安全威胁分析仅为附属。,0.9,86915,1
19556,19556_2013_transition-of-electronic-word-of-mouth-services-from-web-to-mobile-context-a-trust-transfer-pers.md,Transition of electronic word-of-mouth services from web to mobile context: A trust transfer perspective,Nan Wang; Xiao-Liang Shen; Yongqiang Sun,2013,Decision Support Systems,10.1016/j.dss.2012.12.015,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究移动eWOM服务采纳中的信任转移机制，核心是用户信任与采纳行为，不涉及任何恶意行为者或攻击/防御安全问题。,NO_MALICIOUS_ACTOR | REPUTATION_ONLY,全文为移动服务采纳的信任转移实证研究，无恶意行为者或攻防安全研究内容，排除。,0.98,69120,1
19559,19559_2013_what-s-buzzing-in-the-blizzard-of-buzz-automotive-component-isolation-in-social-media-postings.md,What's buzzing in the blizzard of buzz? Automotive component isolation in social media postings,Alan S. Abrahams; Jian Jiao; Weiguo Fan; G. Alan Wang; Zhongju Zhang,2013,Decision Support Systems,10.1016/j.dss.2012.12.023,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是社交媒体帖子的车辆部件文本分类，用于缺陷管理和竞争情报，不涉及信息系统攻击或防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章为一般文本挖掘/分类任务，研究对象是汽车部件讨论，而非信息系统安全中的攻击或漏洞。,0.98,67274,1
19563,19563_2013_digital-health-communities-the-effect-of-their-motivation-mechanisms.md,Digital health communities: The effect of their motivation mechanisms,Sulin Ba; Lei Wang,2013,Decision Support Systems,10.1016/j.dss.2013.01.003,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究数字健康社区的激励机制对用户锻炼行为的影响，不涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,全文聚焦于健康行为激励，无任何攻防安全要素。,0.99,51078,1
19566,19566_2013_organizational-adoption-of-supply-chain-management-system-a-multi-theoretic-investigation.md,Organizational adoption of supply chain management system: A multi-theoretic investigation,Qing Cao; Qiwei Gan; Mark A. Thompson,2013,Decision Support Systems,10.1016/j.dss.2013.02.003,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究SCM系统采纳的决定因素（网络外部性与任务-技术匹配），未涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,研究核心是组织对SCM系统的采纳行为，而非攻防安全，故排除。,1.0,59320,1
19568,19568_2013_methodological-guidelines-for-reducing-the-complexity-of-data-warehouse-development-for-transact.md,Methodological guidelines for reducing the complexity of data warehouse development for transactional blood bank systems,Pedro L. Takecian; Marcio K. Oikawa; Kelly R. Braghetto; Paulo Rocha; Fred Lucena; Katherine Kavounis; Karen S. Schlumpf; Susan Acker; Anna B.F. Carneiro-Proietti; Ester C. Sabino; Brian Custer; Michael P. Busch; João E. Ferreira,2013,Decision Support Systems,10.1016/j.dss.2013.02.008,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文围绕数据仓库开发的方法论指南，目标是降低异构事务系统集成的复杂度，不涉及任何恶意行为者或攻防安全内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,该文是数据仓库开发的方法论研究，与攻击、漏洞或防御无关，不属于攻防安全。,0.99,63409,1
19570,19570_2013_the-impact-of-adoption-of-identity-theft-countermeasures-on-firm-value.md,The impact of adoption of identity theft countermeasures on firm value,Indranil Bose; Alvin Chung Man Leung,2013,Decision Support Systems,10.1016/j.dss.2013.03.001,True,True,core_security_attack_defense,"{""malicious_or_adversarial_actor_central"": true, ""security_damage_scope"": true, ""attack_defense_detection_focus"": true, ""not_excluded_type"": true}",研究核心是身份盗窃这一恶意攻击威胁及其防御对策（ITC）采用的市场价值评估，属于攻防安全中的防御措施评估。,,论文以身份盗窃威胁为背景，聚焦于企业采用防御性对策（ITC）的经济价值评估，属于对安全防御措施的研究。,0.95,79808,1
19572,19572_2013_reliability-or-lack-thereof-of-on-line-preference-revelation-a-controlled-experimental-analysis.md,Reliability (or “lack thereof”) of on-line preference revelation: A controlled experimental analysis,Li Chen; James R. Marsden; Zhongju Zhang,2013,Decision Support Systems,10.1016/j.dss.2013.06.010,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": true}",文章研究在线偏好市场中用户偏好揭示的可靠性与一致性，属于行为实验研究，不存在恶意或对抗行为者，不涉及信息系统的攻击或防御。,NO_MALICIOUS_ACTOR,全文聚焦偏好市场的准确性，而非信息系统安全攻防，故排除。,0.98,36022,1
19574,19574_2013_capital-markets-valuation-and-accounting-performance-of-most-admired-knowledge-enterprise-make-a.md,Capital markets valuation and accounting performance of Most Admired Knowledge Enterprise (MAKE) award winners,Mark L. DeFond; Yaniv Konchitchki; Jeff L. McMullin; Daniel E. O'Leary,2013,Decision Support Systems,10.1016/j.dss.2013.07.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究资本市场对MAKE知识管理奖项的反应，属于企业绩效与估值研究，不涉及任何恶意行为者或攻防安全内容。,NO_MALICIOUS_ACTOR,全文围绕MAKE奖项的资本市场估值效应，无攻击、漏洞或防御内容，属于一般商业绩效研究，排除。,0.99,96824,1
19576,19576_2014_consuming-information-systems-an-economic-model-of-user-satisfaction.md,Consuming information systems: An economic model of user satisfaction,Heshan Sun; Yulin Fang; J.J Po-An Hsieh,2014,Decision Support Systems,10.1016/j.dss.2013.09.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究信息系统用户满意度及边际效用递减规律，不涉及任何攻击、威胁或防御内容。,NO_MALICIOUS_ACTOR,文章核心是IS用户行为与满意度理论建模，不涉及攻防安全。,0.99,88693,1
19578,19578_2014_organizing-knowledge-workforce-for-specified-iterative-software-development-tasks.md,Organizing knowledge workforce for specified iterative software development tasks,Benjamin B.M. Shao; Peng-Yeng Yin; Andrew N.K. Chen,2014,Decision Support Systems,10.1016/j.dss.2013.10.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究迭代软件项目中的知识工作者任务分配与劳动力组合优化，以最小化开发时间、满足预算和质量要求，不涉及任何恶意行为者、攻击或安全防御。,GENERAL_OPTIMIZATION_ONLY,全文核心为软件项目人员分配与调度优化，不涉及攻击、漏洞或安全防御，故排除。,0.98,102691,1
19580,19580_2014_a-three-level-similarity-measuring-method-of-participant-opinions-in-multiple-criteria-group-dec.md,A three-level-similarity measuring method of participant opinions in multiple-criteria group decision supports,Jun Ma; Jie Lu; Guangquan Zhang,2014,Decision Support Systems,10.1016/j.dss.2013.10.007,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",本文研究多准则群体决策中参与者意见的三级相似度测量方法，属于一般决策支持与意见分析，未涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章核心是群体决策中的意见相似度测量与聚合方法，属于一般决策支持与优化问题，不涉及攻防安全。,0.99,73314,1
19582,19582_2014_how-to-enable-automated-trading-engines-to-cope-with-news-related-liquidity-shocks-extracting-si.md,How to enable automated trading engines to cope with news-related liquidity shocks? Extracting signals from unstructured data,Sven S. Groth; Michael Siering; Peter Gomber,2014,Decision Support Systems,10.1016/j.dss.2014.03.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章聚焦于利用文本挖掘预测公司披露后的市场流动性变化以优化自动化交易执行成本，完全不涉及恶意行为者、攻击或信息安全攻防。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文研究核心是金融交易中的流动性预测与交易成本优化，不涉及任何形式的攻击、漏洞或信息安全防御。,0.98,76080,1
19584,19584_2014_total-factor-productivity-growth-in-information-technology-services-industries-a-multi-theoretic.md,Total factor productivity growth in information technology services industries: A multi-theoretical perspective,Yen-Chun Chou; Benjamin B.M. Shao,2014,Decision Support Systems,10.1016/j.dss.2014.03.009,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文研究IT服务业的全要素生产率增长，使用Malmquist指数和DEA进行生产率分解，不涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章为经济管理领域的生产率研究，无攻击、漏洞或安全防御内容，与攻防安全无关。,1.0,115134,1
19586,19586_2014_improving-decision-making-performance-through-argumentation-an-argument-based-decision-support-s.md,Improving decision-making performance through argumentation: An argument-based decision support system to compute with evidence,Joshua Introne; Luca Iandoli,2014,Decision Support Systems,10.1016/j.dss.2014.04.005,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究基于论证的决策支持系统PENDO帮助用户预测住房市场趋势，未涉及任何恶意或对抗行为者，也不涉及信息安全攻击或防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文核心是决策支持与预测性能提升，没有攻防安全或恶意行为者成分。,1.0,74592,1
19589,19589_2014_do-actions-speak-louder-than-voices-the-signaling-role-of-social-information-cues-in-influencing.md,Do actions speak louder than voices? The signaling role of social information cues in influencing consumer purchase decisions,Christy M.K. Cheung; Bo Sophia Xiao; Ivy L.B. Liu,2014,Decision Support Systems,10.1016/j.dss.2014.05.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究在线社交信息线索对消费者购买决策的影响，属于营销与消费者行为研究，不涉及恶意行为者、漏洞或攻防安全。,NO_MALICIOUS_ACTOR,全文聚焦消费者购买决策的社交影响机制，无任何恶意行为者或信息系统安全攻击/防御内容。,0.99,61200,1
